Id,FID_1,LCGROUP,LCTYPE,AREA,GROSS_AREA,_count,_sum,_mean,_1mean,_1range,_1variance,_2mean,_2range,_2variance,_3mean,_3range,_3variance,_4mean,_4range,_4variance,_5mean,_5range,_5variance,_6mean,_6range,_6variance,_7mean,_7range,_7variance,_8mean,_8range,_8variance,_9mean,_9range,_9variance,_1.2mean,_1.2range,_1.2varian,_2.2mean,_2.2range,_2.2varian,_3.2mean,_3.2range,_3.2varian,_4.2mean,_4.2range,_4.2varian,_5.2mean,_5.2range,_5.2varian,_6.2mean,_6.2range,_6.2varian,_7.2mean,_7.2range,_7.2varian,_8.2mean,_8.2range,_8.2varian,_9.2mean,_9.2range,_9.2varian
0,NT/66525/21798,Arable,TGRS2,9.454,0,945,-18215.32691,-19.27547821,-11.84305611,8.348399639,1.755348486,-9.375046067,6.90325737,1.415998847,-12.7966332,8.118918419,2.393083687,-9.890457178,7.608176708,1.537699406,-12.23831647,7.081651688,1.385611189,-10.77952168,7.640907764,1.357898102,-12.74253751,9.412115574,1.418954184,-12.57977581,7.803349495,1.520788038,-18.37503007,9.310256958,2.298215736,-20.28151591,10.20230389,2.092119195,-17.86510507,9.718787193,1.819717136,-21.26856271,10.18190384,1.947259943,-16.93988133,7.617052078,2.28205537,-18.51916682,8.097009659,1.619679565,-11.40311951,8.836977482,1.345159941,-18.51029727,9.610847473,1.976808719,-18.03443363,10.11056423,1.660419679,-18.37503007,9.310256958,2.298215736
0,NT/67128/23563,Arable,SB,17.938,0,1795,-33241.2451,-18.5187995,-8.498695925,6.435522079,1.294052874,-5.266977194,8.122095823,1.40046132,-8.69815265,10.78330851,2.181383491,-4.166187362,10.83874229,1.669744476,-13.25684395,10.31523132,2.890613781,-17.69669952,16.08433723,8.149831933,-9.98785723,7.978667259,1.543963706,-10.95171485,8.529164314,2.161888633,-19.60458451,15.10953617,4.237152325,-18.47750107,10.72425079,2.595671693,-15.27847428,9.582941055,2.378788291,-19.36323479,12.10228634,3.518725819,-13.54000776,8.791962624,2.209688401,-24.71259275,21.651371,12.52271692,-16.1806167,15.45900345,6.00421047,-18.8811043,11.64355278,2.612869599,-19.68041245,14.78283691,6.385965972,-19.60458451,15.10953617,4.237152325
0,NT/64473/20882,Permanent Grassland,PGRS,6.733,0,676,-5386.777083,-7.968605153,-13.22080509,11.7609992,2.451207087,-12.2088753,9.408071518,2.377512698,-14.35353889,9.731642723,2.210919515,-12.12529271,9.341654778,2.599665922,-13.56315991,9.384119987,2.836689509,-13.02460171,7.901787758,1.969460817,-14.20594305,11.01906157,2.113977108,-14.13981765,10.84288692,3.385434602,-20.00166364,11.23371983,3.772287795,-21.19203637,12.54611397,4.661546314,-19.18031742,11.15896416,2.334169552,-22.1887656,12.76618385,4.911872024,-18.96803137,15.092556,5.719246038,-20.14249913,11.05164909,2.800624221,-14.02900459,11.02946091,2.882307885,-19.51676954,11.0090971,3.411444958,-20.58787598,10.79770851,3.852067499,-20.00166364,11.23371983,3.772287795
0,NT/64419/20515,Permanent Grassland,PGRS,0.807,0,81,0,0,-12.30991387,6.42076683,1.573184111,-12.31837263,5.896677971,1.828092005,-12.66881511,7.071291924,3.972090832,-10.1668705,7.9971838,3.456154193,-13.17153828,8.582434654,3.128597331,-13.60345679,8.499641418,4.780099972,-12.85455984,8.776939392,6.441983482,-13.561426,9.600661278,4.71932129,-19.31646269,7.088054657,3.480700577,-19.4415345,8.853572845,4.865266252,-19.01788084,5.99681282,2.103987513,-20.43313276,8.947833061,4.496887044,-17.18667972,8.517269135,2.772456722,-18.98165564,8.030406952,2.413319026,-13.680211,7.072395325,2.670979528,-19.19693655,9.573781967,5.482417561,-18.96916956,8.095142365,3.640651519,-19.31646269,7.088054657,3.480700577
0,NT/65017/21384,Arable,TGRS2,4.823,0,488,-8931.064088,-18.30136084,-12.57875523,10.51466465,2.53576813,-11.33514011,9.784591675,1.925840403,-13.10164303,15.42803586,3.60952509,-10.47867777,9.215037823,2.469578924,-12.1792526,9.121408939,2.850952077,-11.65988427,6.561611652,2.041696271,-11.73393989,9.803661346,2.186350887,-12.70933064,9.872940063,3.219396895,-17.42379121,10.19874001,2.9386583,-19.01726653,10.37425232,4.063662608,-18.14276048,11.30531406,2.801304495,-20.33124229,11.99334717,5.842698601,-16.91341113,11.01649761,3.626805697,-18.36511521,10.70702839,4.542911434,-11.74537676,8.387156963,2.426093955,-18.0164043,7.948059082,2.306794218,-18.2362396,11.6799984,3.985511179,-17.42379121,10.19874001,2.9386583
0,NT/66371/23937,Arable,WPOT,9.674,0,968,-20052.23521,-20.71511902,-9.317522489,8.135234356,1.134256717,-4.815929617,10.71802294,2.605505883,-8.786626222,7.610669136,1.774244956,-5.252745281,9.311146498,2.450140897,-12.10092217,8.447947502,1.776181679,-8.159173822,9.911416292,3.135548431,-7.351669563,8.190507412,1.966772476,-7.424474145,8.786159277,2.261933098,-13.84478143,8.755651474,1.989610061,-18.80724711,9.839634895,1.867575666,-13.75203006,6.8138237,1.877916836,-18.80295443,11.58180141,2.468181355,-13.77014072,7.61858654,1.652849771,-23.5567114,15.88951874,8.377653344,-7.637131958,10.05808163,2.33154181,-14.07837447,8.1273489,1.699250365,-14.16553283,8.206264496,2.003271679,-13.84478143,8.755651474,1.989610061
0,NT/66113/22953,Arable,TGRS3,5.523,0,553,-10212.3767,-18.46722731,-12.80058956,9.165074348,3.018467062,-11.22629252,6.819581032,1.812163805,-13.80537031,10.89463377,2.982403909,-9.866590224,7.303644657,2.096952733,-13.29395282,8.017008305,1.889910006,-13.92345643,7.457322121,1.954104041,-14.4700681,8.76584816,2.437466743,-14.27749744,9.147289276,3.284953624,-20.35087932,9.570684433,3.108930135,-21.62399454,10.76792622,4.647283202,-19.59142161,9.313051224,4.138946811,-22.57340605,10.43840885,3.869357963,-17.69647306,8.531288147,2.437335634,-20.38149118,8.291461945,1.743937906,-14.45728086,8.611456871,2.036666309,-20.64867437,10.51430702,4.743794263,-20.2760131,12.50180149,4.855126829,-20.35087932,9.570684433,3.108930135
0,NT/65992/22278,Permanent Grassland,PGRS,6.021,0,599,-11579.29545,-19.33104416,-12.35541511,11.29166555,3.973245798,-11.0613715,8.93712616,2.517370361,-13.01510956,10.51553583,3.329180349,-10.02799959,10.35520267,3.210301662,-12.50211352,9.173073292,1.856171492,-14.64588063,11.77180243,5.87352678,-12.28854534,10.06341982,3.344363921,-12.79897753,7.847056866,2.412599651,-18.16627242,9.04575634,3.027199657,-18.67866499,10.79104233,4.34932206,-18.55055403,10.04460049,2.891054192,-20.77232608,13.83237457,6.00656635,-16.73293318,9.585301399,3.729328114,-19.1198118,8.625160217,2.941393915,-12.31827563,9.984851837,3.80879323,-17.83598433,10.34540176,3.111905603,-19.01603969,9.360099792,2.526020664,-18.16627242,9.04575634,3.027199657
0,NT/66022/21737,Permanent Grassland,PGRS,7.926,0,790,-16087.61977,-20.36407565,-11.85844461,8.325974941,2.13494581,-11.01955442,8.042591572,1.494372357,-12.52597421,8.455700397,2.240738238,-10.91598058,8.867318153,2.485461314,-13.51351892,8.532133579,1.920152288,-11.96761788,7.613310814,1.506649243,-14.45082319,11.25234556,2.977446223,-15.73365741,12.80430937,3.756550421,-20.54622067,12.631917,3.089721857,-20.69211678,13.2677412,2.920045967,-17.60341004,10.7712965,2.093616825,-19.95230918,9.727087975,1.549005459,-17.01640333,8.733064651,2.792970721,-19.12402537,9.288935661,2.399309675,-13.19320016,9.183608532,1.78358923,-19.80432219,10.22482872,2.676900953,-20.97092886,12.38406944,3.858609832,-20.54622067,12.631917,3.089721857
0,NT/66174/21753,Permanent Grassland,PGRS,1.653,0,161,-3204.597112,-19.90432989,-10.92035911,5.758779526,1.860909021,-9.72373236,5.365036011,1.160921956,-12.22279302,4.682590485,1.283745502,-9.23200929,6.987495422,1.713673737,-12.66915168,9.149510384,1.924338662,-12.88261122,8.361238956,1.860230762,-13.62606173,6.069494247,1.646484869,-13.3110289,7.317205429,1.5554454,-19.98688245,5.978136063,0.769241929,-19.22151775,6.783241272,2.160602987,-18.51194574,6.450035095,1.899210591,-20.66311903,7.159570694,2.263480046,-16.49371387,5.226951599,1.439585263,-20.23518941,7.479639053,1.9756507,-13.03970533,9.876028061,1.998472222,-20.67533686,6.664722443,2.914595899,-19.64902829,8.088821411,2.964775463,-19.98688245,5.978136063,0.769241929
0,NT/66396/21634,Arable,WO,7.186,0,716,-14481.35706,-20.22535902,-9.948491094,7.269206524,1.600325164,-8.220953344,6.540001869,1.058570648,-11.17357273,6.753968716,1.479573057,-8.164173935,6.773154736,1.534405856,-12.7557524,11.03828096,3.491157641,-13.29208629,10.1938262,2.230292737,-12.14792661,7.830749989,1.870266512,-12.22556214,9.886428833,1.789729506,-17.24555201,10.02499104,2.489733487,-18.99365166,10.36475182,3.170690365,-16.88579933,9.878238678,2.64668024,-19.63833289,9.621866226,2.117284683,-14.21680139,9.149158478,2.043371912,-19.47941191,13.74557018,3.549116557,-13.5368196,11.59934521,3.320215823,-19.13232467,11.43910694,3.319221313,-20.10350761,12.63139629,4.566621312,-17.24555201,10.02499104,2.489733487
0,NT/66864/22059,Arable,WW,10.483,0,1052,-20404.56604,-19.39597532,-9.71639226,5.865924358,1.070999674,-8.686062437,6.652177811,1.211065483,-10.61279715,7.011070251,1.407493517,-7.206575626,6.543765545,1.461035695,-11.48197299,8.053276539,1.510192951,-14.53767408,10.80861998,2.243212006,-12.61013509,7.940340996,1.932904757,-11.00436411,7.343443871,1.208023239,-16.81894011,8.31547451,1.737574645,-19.38583735,11.38504696,1.555110652,-17.72175579,6.227326393,0.901419836,-20.25533854,7.971207619,1.483895479,-13.93528827,6.144963264,1.242627358,-17.85688992,6.692717552,1.48910859,-13.05665304,11.35631323,1.914153223,-18.56465951,8.046345711,1.700598037,-18.98641554,9.856876373,2.584703713,-16.81894011,8.31547451,1.737574645
0,NT/67101/22340,Arable,SO,17.168,0,1716,-32858.8672,-19.14852401,-10.20100096,9.021909714,1.193623322,-8.13470745,7.441626072,1.213329968,-10.15889079,7.459628105,1.4952581,-5.741106167,8.699235559,1.70552229,-10.84653799,7.596292496,1.239260349,-13.68094756,9.983951092,3.269511587,-13.0810312,10.56881618,1.710875656,-14.01078009,10.52182579,2.758664999,-15.76700561,8.627412796,1.943885267,-17.36288021,9.288003922,1.774458793,-15.98050395,9.090999603,1.505692892,-18.64754641,8.527485847,1.563125232,-13.7552246,7.402842522,1.218880935,-21.45930534,12.48975945,3.535290457,-13.46002057,10.89255714,2.344310427,-19.12923321,10.6032486,2.345385641,-18.61878773,11.41906834,2.354608212,-15.76700561,8.627412796,1.943885267
0,NT/67271/22553,Arable,WOSR,12.728,0,1265,-20887.52385,-16.51187656,-10.23180222,6.459222794,1.227437827,-9.327815644,6.130138397,1.242816972,-10.86059415,6.941808701,1.201042167,-7.958281134,6.542953968,1.164761994,-9.487893931,7.886636257,1.592203355,-6.265662663,11.79273176,4.174774631,-5.316156172,11.40732741,3.395569495,-12.22550541,6.924870491,1.356858057,-16.07481711,8.446146011,1.687564039,-17.99621273,7.703904152,1.367188992,-17.63946686,5.81333065,1.477705042,-19.5929007,7.099937439,1.168123958,-14.72093445,8.450332642,1.394929323,-16.06659797,10.45702267,3.3177839,-5.279051196,13.91692436,4.513706218,-9.598835706,11.06059456,3.965485717,-19.69819645,11.34439945,3.136551704,-16.07481711,8.446146011,1.687564039
0,NT/67427/22774,Arable,WB,11.343,0,1129,-21603.67213,-19.13522775,-10.45119729,6.057611465,1.135667593,-9.353467693,8.177961349,2.144524014,-12.09889313,8.698376179,1.813989278,-8.362166499,7.007670879,1.554427465,-14.6744204,11.46227217,4.617750404,-10.03483877,10.27057362,1.951617756,-13.79757989,14.8547349,5.545851837,-11.51916459,7.055986404,1.182069465,-19.27849432,12.16255188,2.731822263,-19.35015697,8.778039932,1.780612338,-17.5175748,9.4553442,1.592270384,-21.22128613,10.15077591,2.743669261,-14.7765509,7.749493599,1.440625295,-19.63861752,11.35007668,3.075187324,-12.9144353,13.19451094,6.736522436,-19.20071705,15.04288864,5.740338039,-20.94316927,13.40232658,4.21650119,-19.27849432,12.16255188,2.731822263
0,NT/67010/23113,Arable,SB,15.04,0,1511,-28489.01649,-18.85441198,-10.48419474,6.556725502,1.33754503,-9.883572022,8.136025429,1.195654218,-12.44822338,9.308692455,1.68563121,-5.799586963,7.07263875,1.478594952,-13.48469842,10.39016962,2.542096957,-14.70460825,14.29442692,4.007690562,-11.16175706,10.4248991,1.809454512,-11.47700228,10.51391506,2.171488896,-19.29155828,10.88078403,2.857430063,-19.73856182,12.80522251,3.100900939,-17.69465624,7.90831089,1.534408925,-19.33551165,11.57445049,2.042597448,-14.33959752,7.950018883,1.46715681,-24.16626868,18.78964424,7.54549723,-15.94432977,13.8242774,4.278918426,-18.66568804,10.68521118,2.385212199,-19.14552788,15.21427917,4.797564688,-19.29155828,10.88078403,2.857430063
0,NT/67607/23264,Permanent Grassland,PGRS,22.474,0,2247,-39397.00306,-17.53315668,-12.47589475,8.728542805,1.692836318,-11.301975,10.51051998,1.480475084,-13.98087087,11.01385117,1.932994694,-11.36253309,12.25902224,1.867581655,-12.06243453,12.10034227,1.927810826,-13.53430411,13.42014742,2.915332527,-11.92282218,10.61049461,2.031464233,-12.53185019,10.85361385,1.880323646,-18.5579621,12.66821575,1.966316351,-20.58901159,16.64096832,2.874502129,-17.79889263,10.90736294,1.68937309,-21.64882216,15.56728745,3.315707681,-17.84923479,12.83660316,2.602739453,-18.70029962,13.2102499,2.621747278,-12.28480565,11.76964426,2.365891821,-17.50267945,12.417449,2.684406759,-18.00553921,12.6621685,2.620004411,-18.5579621,12.66821575,1.966316351
0,NT/66104/23932,Permanent Grassland,WDG,0.51,0,52,-878.0819998,-16.8861923,-10.07870408,6.288897038,2.561922482,-7.547159051,4.983971596,1.287816399,-9.488401136,6.91488266,4.275055662,-6.763557415,7.261053801,2.665613317,-9.060763917,6.157270432,2.427717528,-9.352074254,5.123310566,1.499545342,-9.689994595,4.379396439,1.142769,-9.061058859,4.774215221,1.229640848,-15.20482161,4.028141975,0.86574572,-15.214211,5.152849197,1.776151964,-13.52523316,5.259142876,1.898044937,-16.21876495,7.437409401,4.284859232,-14.55213289,4.189917564,0.840566611,-14.65066512,6.087863922,2.029820371,-8.953853479,6.041897297,1.932623494,-14.24769308,7.229934692,2.465359697,-15.56546067,5.657832146,2.171108079,-15.20482161,4.028141975,0.86574572
0,NT/77024/30624,Permanent Grassland,PGRS,4.418,0,443,-8616.461668,-19.45025207,-10.2619036,7.759299278,1.373485308,-10.51954778,7.294206619,1.231092858,-12.14155665,6.375623703,1.343718126,-9.317725283,6.959524632,1.692162794,-12.16761419,8.64393425,2.412608355,-12.85880713,7.487724304,2.012120324,-11.8220974,6.617186069,1.535915378,-12.3221785,8.640494347,3.347805827,-17.90653273,7.97567749,2.565681532,-18.72616278,9.747360229,2.849463592,-18.21118513,10.11707973,3.591816685,-20.71534687,11.16785812,2.72842443,-16.42697001,7.473205566,2.263315237,-18.66095048,9.667217255,2.979210211,-11.38054975,8.311984062,2.369092324,-16.81751247,6.848423958,1.5721681,-18.01797948,7.930902481,2.399922772,-17.90653273,7.97567749,2.565681532
0,NT/77896/30632,Arable,WW,10.576,0,1059,-21268.0498,-20.08314429,-10.52582905,6.071624756,1.046087353,-9.927046171,5.97038269,1.116756029,-11.16440648,7.584622383,1.63586112,-7.429957793,8.87059772,1.582034116,-11.95291885,7.536901951,1.509750255,-15.11772994,13.27183294,3.098510916,-13.1121763,8.674908161,1.902178826,-8.327637654,8.2196455,1.700194681,-16.90338646,7.907046318,1.629586918,-19.89357184,9.582730293,2.063143617,-19.04655485,8.618758202,1.771830725,-21.22338892,8.648576736,1.899915439,-15.42169053,7.208276749,1.387724738,-19.41722599,7.968975067,1.582355922,-13.60360052,10.52822304,3.046886509,-19.13424097,12.30936432,3.533518183,-15.90387438,8.99738884,1.842748659,-16.90338646,7.907046318,1.629586918
0,NT/77943/30211,Arable,WW,5.214,0,522,-9417.921229,-18.04199469,-12.15633786,6.010495186,1.30463636,-11.23044647,8.441825867,1.93844615,-12.73504942,9.364991665,1.913045415,-9.106782693,6.744365215,1.830363854,-12.25209065,7.745311737,1.624995317,-13.95856906,8.169487953,1.800551986,-12.80688714,8.751511097,1.748336716,-10.13264893,7.264417171,1.746832452,-17.21881826,7.298027992,1.8804995,-21.85618387,12.63928318,5.155916582,-21.06734753,11.14596558,3.567430681,-22.45142954,12.04672527,4.497664706,-17.2202738,7.250487328,1.596140419,-18.39435721,9.845730782,2.514539755,-13.7925049,8.49489212,1.679244479,-19.76918747,9.905387878,2.575627251,-17.91220229,7.798043251,1.382139692,-17.21881826,7.298027992,1.8804995
0,NT/78655/29821,Arable,TGRS3,8.305,0,828,-16531.94314,-19.96611491,-12.71894882,5.286136627,0.831111426,-11.85468937,5.998113632,1.193107916,-12.86712501,6.545355797,1.305072676,-10.44916979,5.741825104,1.075415067,-12.4364142,7.479768753,1.231892369,-12.35123733,5.466345787,0.802238567,-12.86512543,6.268679619,0.868171736,-12.77599157,7.858974457,1.230429387,-18.97701685,8.018070221,2.36607993,-19.70380165,9.670409203,1.582494156,-18.60146653,6.939968109,1.171570915,-20.36282727,8.324004173,1.85193988,-16.72509657,7.661939621,1.002804661,-18.63627473,7.64344883,1.428877586,-11.64042703,5.803732872,1.029078892,-18.55245589,6.397627831,1.389140599,-18.00937991,6.446466446,1.209170103,-18.97701685,8.018070221,2.36607993
0,NT/79473/28944,Permanent Grassland,PGRS,10.312,0,1026,-18950.9055,-18.47066813,-12.47421492,9.217005253,2.343337385,-11.80059425,9.238711357,2.139073123,-13.07489605,8.268214226,1.707154758,-10.2529404,11.10708952,2.697224242,-12.90309229,10.16234875,2.120353504,-12.05403734,10.43894243,1.83799205,-13.72119152,10.07660675,2.487183921,-12.70063883,11.08215141,2.209952259,-19.19029755,11.07257938,2.608810843,-20.84172429,11.83295822,3.609680546,-19.41791738,10.73365879,3.106089566,-21.00926076,10.39284897,2.883934883,-17.19798841,10.00025177,3.389508287,-19.32192904,12.73573303,2.706598996,-12.22431363,8.067564487,1.887601016,-19.41847167,10.64985466,2.862717213,-19.17762281,12.36656666,2.538000107,-19.19029755,11.07257938,2.608810843
0,NT/79209/30915,Arable,TGRS2,11.222,0,1123,-20097.42972,-17.89619744,-13.22542244,7.906332016,1.550377241,-12.07689401,6.252079964,1.170204893,-13.43884151,6.969745636,1.448433143,-9.347506733,6.60811758,1.562107568,-12.32796814,6.89969635,1.262909402,-11.83382709,7.528776169,1.641628848,-12.84761795,7.85615921,1.656500609,-12.5052712,8.407621384,1.277502146,-20.12765841,9.264639854,1.934670371,-19.48368979,9.710258484,1.567056987,-19.56477128,9.82658577,1.37607456,-21.25102002,9.892271042,1.507659451,-17.57836267,8.644255638,1.690653462,-18.82429293,7.449352264,1.643757671,-11.36979281,7.639079094,1.36642488,-18.41408848,9.952541351,2.017820878,-18.65417774,8.46458149,1.682675461,-20.12765841,9.264639854,1.934670371
0,NT/79085/30648,Arable,WW,9.216,0,923,-16687.50682,-18.07963902,-10.93891379,7.950387001,2.053811551,-10.44127306,7.039227486,1.78199681,-11.64782747,9.341698647,2.74476497,-8.277553845,8.348545074,2.035785731,-12.8476205,7.749199867,1.694560232,-14.57604134,11.48839903,2.629947737,-13.17719683,7.869898796,1.438865756,-9.506491276,7.449733257,1.781023319,-18.68777785,10.05860233,2.653131692,-21.19367422,13.4195776,3.625489469,-20.68198089,9.419042587,2.18828922,-22.39885802,11.80822468,3.262722352,-17.3987409,7.952282906,2.11580414,-21.18857279,11.07405853,2.946652973,-13.77940546,7.803806305,1.665788223,-19.34085401,9.1101017,2.766850891,-17.13680915,8.915090561,2.877882738,-18.68777785,10.05860233,2.653131692
0,NT/78844/30370,Arable,WB,9.27,0,932,-18570.04967,-19.924946,-10.98379894,8.016206264,2.806151744,-10.69420891,10.79212189,1.867663346,-12.51144005,8.215756893,2.496455554,-8.778686793,8.113474369,1.826737034,-13.42135384,10.93786764,3.108446237,-11.74623225,7.787077904,1.711556084,-11.63658269,8.376137733,2.376045951,-11.01893344,8.014050007,2.189183196,-16.47556653,9.842477798,2.199186507,-20.34420136,10.94874573,3.296229109,-19.64879743,10.55093288,2.333924589,-22.39906373,11.84697819,4.210664627,-16.33916977,8.463068962,1.994179968,-20.29285357,12.36447334,3.288442438,-10.6876839,9.685237408,3.09166121,-17.57805688,11.20577526,3.744155182,-21.7235517,16.24627018,9.491184542,-16.47556653,9.842477798,2.199186507
0,NT/78004/29645,Arable,WW,12.131,0,1221,-22482.09558,-18.41285469,-11.40988446,9.169836998,2.101412964,-10.65904414,8.532196045,1.523475354,-12.37201246,10.14420414,1.817108632,-8.346120033,7.737839699,1.381286128,-12.16376095,8.523802757,1.866411498,-16.03692382,13.44574451,4.194419231,-12.6387334,9.660758972,2.212213602,-9.869224576,7.816853046,1.409899464,-18.16899541,10.37155628,2.643803724,-21.60929811,12.66012859,4.761697821,-20.69828355,14.00297928,4.478612674,-22.26872849,12.47568607,4.411234674,-16.7464803,9.457008362,1.615928004,-20.24609519,11.40583038,3.233198881,-13.08381561,11.19346428,2.583665659,-19.36437775,13.00736904,3.045140156,-19.60840207,12.42572689,3.368876597,-18.16899541,10.37155628,2.643803724
0,NT/76161/28201,Arable,WW,6.808,0,688,-13408.51534,-19.48912113,-7.043360129,16.96714258,9.500772468,-6.017820627,19.49225378,14.46529921,-9.339282864,15.57638133,8.93818198,-5.616108318,17.70241642,9.256465782,-12.74121977,10.39779472,4.077212313,-15.09635684,11.33101702,2.804572315,-12.86079876,9.807562828,2.046339991,-9.013318584,14.85719442,7.764993086,-19.29336533,12.23025131,2.778033852,-21.63300843,10.98588848,3.233389921,-20.18883357,11.43826389,4.762815108,-22.84567357,11.24151421,3.728767148,-16.63931893,10.60208797,1.866625242,-20.99668259,14.54878044,3.538705799,-13.78358191,12.09359455,4.046341669,-18.28059417,10.13691044,1.41165137,-18.87043701,10.90624142,3.895859348,-19.29336533,12.23025131,2.778033852
0,NT/74689/24462,Arable,WB,21.363,0,2138,-44969.99174,-21.03367247,-9.98645284,7.48997879,1.544984589,-10.51878038,7.6101017,1.54395705,-12.86723076,7.799524307,1.421257308,-8.584007784,9.044137478,1.449432036,-13.21142384,8.474489212,2.422762111,-12.97599167,8.430467606,1.825068336,-11.40621143,8.744905949,1.891007608,-12.38186849,8.106307983,1.439540407,-19.47307778,8.84536171,1.664289127,-18.62683812,8.70328331,2.454570656,-18.61717779,8.879235268,1.854420844,-21.58963934,9.982309341,2.031747305,-15.51719998,7.597579956,1.3829571,-19.5181505,8.81291008,2.046356572,-8.10736004,10.86907625,2.631917114,-17.13393905,9.214326859,2.263405357,-23.17432872,10.52044868,2.835081533,-19.47307778,8.84536171,1.664289127
0,NT/77388/31060,Arable,WW,11.671,0,1169,-20972.87996,-17.94087251,-9.044898233,7.493514538,1.460570174,-8.522286318,8.521468639,1.623137074,-10.30649316,8.76229763,1.957968278,-6.577635961,8.03479743,1.678622228,-12.56128632,9.247003555,2.395616015,-15.01568254,14.27651882,4.764506846,-12.75542234,11.83059072,2.389514292,-7.921404287,9.094488859,2.042978373,-15.47474713,8.989760399,2.479107152,-19.96418881,11.55185223,3.062318769,-19.10884079,10.22813892,2.644123279,-21.47744399,13.25045013,4.150965838,-16.29435808,9.070371628,2.777152805,-20.79160186,12.86045361,4.600021723,-13.69150604,11.57699633,2.629957909,-17.59395386,11.46407413,2.278236969,-15.89762821,9.266986847,2.049055592,-15.47474713,8.989760399,2.479107152
0,NT/78130/30693,Arable,SB,13.542,0,1354,-24946.25161,-18.42411493,-10.7034443,7.489826202,1.486494986,-9.778447882,8.901226997,1.830801129,-11.82398357,8.185101986,1.82687938,-8.522839975,8.861675739,1.814567567,-12.49680334,9.475157738,2.495807708,-15.23371128,14.74941826,6.488740106,-11.53818797,10.5601902,2.498245802,-10.08508467,8.597752094,1.515373845,-18.95861095,13.46068001,3.891164762,-20.38953329,13.355196,4.560546005,-17.45038552,9.601659775,2.348861967,-19.10999127,11.05474758,2.581171185,-14.48736407,8.532702446,1.631747299,-23.31702048,17.44257927,10.31773581,-15.24051601,13.91047192,6.384241952,-19.55054851,15.07928371,4.242677723,-16.39521281,9.408810616,2.806595557,-18.95861095,13.46068001,3.891164762
0,NT/79383/31116,Arable,TGRS3,10.408,0,1038,-19310.63757,-18.60369708,-13.42477453,10.08893299,1.651020702,-12.9593743,7.816368103,1.43687258,-13.59461429,8.401288986,1.442501795,-10.23823545,7.873295784,1.816743871,-12.82287607,7.784229279,1.303943412,-11.34773356,8.665214062,1.381633373,-13.25872492,10.19112492,1.806050571,-13.10953895,9.174669266,1.680015481,-19.06159586,8.374555588,1.501228304,-21.12205037,12.31850243,3.081384844,-20.55382162,9.835882187,1.55942783,-21.61574768,10.08280563,1.650499965,-18.20689312,9.987147331,2.266081014,-19.55901605,11.11889362,1.778582602,-12.26645679,8.545672417,1.204181653,-18.44364298,9.701849937,1.300571136,-19.45433838,9.040962219,1.773774841,-19.06159586,8.374555588,1.501228304
0,NT/79452/30563,Arable,WW,11.314,0,1130,-20961.30982,-18.5498317,-10.96452938,6.599355698,1.084851876,-11.32775385,6.551189423,1.045319247,-12.65234717,7.196865082,1.08154045,-9.265202359,7.570617199,1.394147462,-12.03333776,6.677332878,1.04660426,-14.51851047,9.252362251,1.396400247,-12.93175333,7.816898346,1.166431533,-9.672812306,8.148862839,1.353551048,-18.20648941,8.679619789,1.526818325,-21.18732305,11.00817299,3.268234788,-21.4878886,12.18799973,2.786018034,-23.01776842,11.49448204,2.859390584,-18.39542339,9.820454597,2.25184875,-19.51747978,8.494058609,1.738963164,-14.00241589,9.081270218,1.732834169,-18.52449731,9.121355057,1.767827309,-19.43316984,8.640985489,2.045439537,-18.20648941,8.679619789,1.526818325
0,NT/78384/29606,Arable,WB,10.128,0,1014,-19196.12941,-18.93109409,-10.92131362,6.673433781,0.90239723,-11.95606992,5.614262581,0.992452972,-13.61926381,6.839910507,1.157071241,-9.813352494,7.825788021,1.594702522,-17.53950525,11.28974342,3.928660372,-12.89829734,8.230747223,1.466709979,-13.24114671,9.734256268,2.680114459,-9.793669333,6.917011738,1.148129233,-22.07387388,12.65554237,3.100417922,-20.09461312,10.80973434,1.25587348,-19.30428351,8.473561287,1.135801988,-21.89004291,8.514787674,1.619618471,-15.96009306,6.226755142,1.131620495,-21.61552878,12.83082962,3.260351084,-10.65223317,6.455532551,1.367467222,-18.13800674,8.996130943,2.817039685,-18.82646939,11.62074757,2.096179347,-22.07387388,12.65554237,3.100417922
0,NT/77311/28797,Arable,WB,5.047,0,505,-9352.24906,-18.51930507,-10.83124005,6.504550457,1.049474382,-10.98524105,7.1051054,1.55609047,-13.0730948,6.337431908,1.331177333,-9.105909213,5.763186932,0.981754227,-15.19771828,10.44995689,4.204254391,-12.93929509,5.396508217,1.185122873,-12.42551607,9.373980999,3.479925874,-10.48463627,9.09284687,1.836177588,-20.69607434,11.04652882,3.767886527,-19.78087436,8.125779152,1.569030249,-19.16693532,8.236597061,1.666668692,-22.04043322,11.14840794,2.303302405,-15.63682621,6.260515213,1.294895421,-21.04609126,9.720012665,2.656039423,-9.573966664,7.634835243,2.755172481,-18.23662288,10.67881393,5.543194494,-20.53221038,9.955238342,4.012252237,-20.69607434,11.04652882,3.767886527
