"path_to_image","image_day","image_month","image_year","geom_wkt"
"/data/Sentinel1/RFI_masked_images/S1B_20180206_30_asc_175813_175838_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","06","02","2018","POLYGON((134310.621796041 600817.615554573,134310.621796041 822037.615554573,432160.621796041 822037.615554573,432160.621796041 600817.615554573,134310.621796041 600817.615554573))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180206_30_asc_175838_175903_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","06","02","2018","POLYGON((106951.783506859 766879.15188601,106951.783506859 990329.15188601,406281.783506859 990329.15188601,406281.783506859 766879.15188601,106951.783506859 766879.15188601))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180206_30_asc_175903_175928_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","06","02","2018","POLYGON((80736.0572586479 932638.346927329,80736.0572586479 1158918.34692733,380726.057258648 1158918.34692733,380726.057258648 932638.346927329,80736.0572586479 932638.346927329))"
"/data/Sentinel1/RFI_masked_images/S1B_20180218_30_asc_175747_175812_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","18","02","2018","POLYGON((161967.533934263 434647.945600871,161967.533934263 653957.945600871,459087.533934263 653957.945600871,459087.533934263 434647.945600871,161967.533934263 434647.945600871))"
"/data/Sentinel1/RFI_masked_images/S1B_20180218_30_asc_175812_175837_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","18","02","2018","POLYGON((134378.204583829 600832.571057392,134378.204583829 822042.571057392,432228.204583829 822042.571057392,432228.204583829 600832.571057392,134378.204583829 600832.571057392))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180218_30_asc_175837_175902_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","18","02","2018","POLYGON((107023.846079349 766892.559342239,107023.846079349 990322.559342239,406323.846079349 990322.559342239,406323.846079349 766892.559342239,107023.846079349 766892.559342239))"
"/data/Sentinel1/RFI_masked_images/S1B_20180302_30_asc_175747_175812_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","02","03","2018","POLYGON((162006.342780718 434653.019621755,162006.342780718 653953.019621755,459116.342780718 653953.019621755,459116.342780718 434653.019621755,162006.342780718 434653.019621755))"
"/data/Sentinel1/RFI_masked_images/S1B_20180302_30_asc_175812_175837_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","02","03","2018","POLYGON((134420.219217325 600847.967934752,134420.219217325 822037.967934752,432250.219217325 822037.967934752,432250.219217325 600847.967934752,134420.219217325 600847.967934752))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180302_30_asc_175837_175902_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","02","03","2018","POLYGON((107064.976974037 766897.81071947,107064.976974037 990327.81071947,406354.976974037 990327.81071947,406354.976974037 766897.81071947,107064.976974037 766897.81071947))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20180314_30_asc_175747_175812_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","14","03","2018","POLYGON((162043.475694503 434661.357146394,162043.475694503 653961.357146394,459143.475694503 653961.357146394,459143.475694503 434661.357146394,162043.475694503 434661.357146394))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20180314_30_asc_175812_175837_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","14","03","2018","POLYGON((134455.184584716 600856.119361632,134455.184584716 822046.119361632,432275.184584716 822046.119361632,432275.184584716 600856.119361632,134455.184584716 600856.119361632))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180314_30_asc_175837_175902_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","14","03","2018","POLYGON((107099.740090334 766906.078995899,107099.740090334 990336.078995899,406379.740090334 990336.078995899,406379.740090334 766906.078995899,107099.740090334 766906.078995899))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20180326_30_asc_175748_175813_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","26","03","2018","POLYGON((162033.435007363 434651.652442846,162033.435007363 653951.652442846,459123.435007363 653951.652442846,459123.435007363 434651.652442846,162033.435007363 434651.652442846))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20180326_30_asc_175813_175838_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","26","03","2018","POLYGON((134442.651040191 600846.213419257,134442.651040191 822036.213419257,432262.651040191 822036.213419257,432262.651040191 600846.213419257,134442.651040191 600846.213419257))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180326_30_asc_175838_175903_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","26","03","2018","POLYGON((107085.263773049 766895.986569099,107085.263773049 990325.986569099,406355.263773049 990325.986569099,406355.263773049 766895.986569099,107085.263773049 766895.986569099))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180407_30_asc_175748_175813_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","07","04","2018","POLYGON((161969.101814089 434673.190873304,161969.101814089 653973.190873304,459049.101814089 653973.190873304,459049.101814089 434673.190873304,161969.101814089 434673.190873304))"
"/data/Sentinel1/RFI_masked_images/S1B_20180407_30_asc_175813_175838_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","07","04","2018","POLYGON((134382.075657697 600858.110595639,134382.075657697 822058.110595639,432192.075657697 822058.110595639,432192.075657697 600858.110595639,134382.075657697 600858.110595639))"
"/data/Sentinel1/RFI_masked_images/processed_030719/S1B_20180407_30_asc_175838_175903_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","07","04","2018","POLYGON((107028.096995032 766918.67300145,107028.096995032 990348.67300145,406288.096995032 990348.67300145,406288.096995032 766918.67300145,107028.096995032 766918.67300145))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180407_30_asc_175903_175928_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","07","04","2018","POLYGON((80816.3461794449 932668.090404138,80816.3461794449 1158938.09040414,380756.346179445 1158938.09040414,380756.346179445 932668.090404138,80816.3461794449 932668.090404138))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180419_30_asc_175743_175808_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","19","04","2018","POLYGON((167028.856740155 400121.316999831,167028.856740155 619461.316999831,465598.856740155 619461.316999831,465598.856740155 400121.316999831,167028.856740155 400121.316999831))"
"/data/Sentinel1/RFI_masked_images/S1B_20180419_30_asc_175808_175833_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","19","04","2018","POLYGON((139179.57258529 566365.730637368,139179.57258529 787495.730637368,438699.57258529 787495.730637368,438699.57258529 566365.730637368,139179.57258529 566365.730637368))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180419_30_asc_175833_175858_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","19","04","2018","POLYGON((111618.31246284 732431.209950715,111618.31246284 955741.209950715,412518.31246284 955741.209950715,412518.31246284 732431.209950715,111618.31246284 732431.209950715))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180419_30_asc_175858_175923_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","19","04","2018","POLYGON((85190.6240040381 898215.272737978,85190.6240040381 1124285.27273798,386760.624004038 1124285.27273798,386760.624004038 898215.272737978,85190.6240040381 898215.272737978))"
"/data/Sentinel1/RFI_masked_images/S1B_20180501_30_asc_175809_175834_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","01","05","2018","POLYGON((139229.887989476 566382.21875236,139229.887989476 787502.21875236,438739.887989476 787502.21875236,438739.887989476 566382.21875236,139229.887989476 566382.21875236))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180501_30_asc_175834_175859_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","01","05","2018","POLYGON((111673.776136667 732447.749245309,111673.776136667 955747.749245309,412573.776136667 955747.749245309,412573.776136667 732447.749245309,111673.776136667 732447.749245309))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20180501_30_asc_175859_175924_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","01","05","2018","POLYGON((85251.1473194744 898239.626816222,85251.1473194744 1124289.62681622,386811.147319474 1124289.62681622,386811.147319474 898239.626816222,85251.1473194744 898239.626816222))"
"/data/Sentinel1/RFI_masked_images/S1B_20180513_30_asc_175809_175834_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","13","05","2018","POLYGON((139199.637011718 566372.244604662,139199.637011718 787502.244604662,438719.637011718 787502.244604662,438719.637011718 566372.244604662,139199.637011718 566372.244604662))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180513_30_asc_175834_175859_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","13","05","2018","POLYGON((111642.286780714 732446.023472489,111642.286780714 955746.023472489,412532.286780714 955746.023472489,412532.286780714 732446.023472489,111642.286780714 732446.023472489))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180513_30_asc_175859_175924_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","13","05","2018","POLYGON((85218.3226287972 898229.576033701,85218.3226287972 1124289.5760337,386778.322628797 1124289.5760337,386778.322628797 898229.576033701,85218.3226287972 898229.576033701))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180525_30_asc_175745_175810_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","25","05","2018","POLYGON((166967.407487756 400148.568785615,166967.407487756 619488.568785615,465527.407487756 619488.568785615,465527.407487756 400148.568785615,166967.407487756 400148.568785615))"
"/data/Sentinel1/RFI_masked_images/S1B_20180606_30_asc_175811_175836_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","06","06","2018","POLYGON((139129.444966082 566364.982962932,139129.444966082 787504.982962932,438659.444966082 787504.982962932,438659.444966082 566364.982962932,139129.444966082 566364.982962932))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180606_30_asc_175836_175901_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","06","06","2018","POLYGON((111567.702843173 732430.541799226,111567.702843173 955750.541799226,412477.702843173 955750.541799226,412477.702843173 732430.541799226,111567.702843173 732430.541799226))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180606_30_asc_175901_175926_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","06","06","2018","POLYGON((85139.2059778373 898222.637045566,85139.2059778373 1124292.63704557,386709.205977837 1124292.63704557,386709.205977837 898222.637045566,85139.2059778373 898222.637045566))"
"/data/Sentinel1/RFI_masked_images/S1B_20180618_30_asc_175812_175837_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","18","06","2018","POLYGON((139135.460859424 566356.127656321,139135.460859424 787496.127656321,438665.460859424 787496.127656321,438665.460859424 566356.127656321,139135.460859424 566356.127656321))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180618_30_asc_175837_175902_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","18","06","2018","POLYGON((111576.017991191 732423.597034566,111576.017991191 955743.597034566,412496.017991191 955743.597034566,412496.017991191 732423.597034566,111576.017991191 732423.597034566))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180630_30_asc_175748_175813_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","30","06","2018","POLYGON((167038.862727976 400148.284209533,167038.862727976 619478.284209533,465598.862727976 619478.284209533,465598.862727976 400148.284209533,167038.862727976 400148.284209533))"
"/data/Sentinel1/RFI_masked_images/S1B_20180630_30_asc_175813_175838_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","30","06","2018","POLYGON((139194.392596485 566396.178603379,139194.392596485 787516.178603379,438714.392596485 787516.178603379,438714.392596485 566396.178603379,139194.392596485 566396.178603379))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180630_30_asc_175838_175903_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","30","06","2018","POLYGON((111638.19786798 732461.63397088,111638.19786798 955761.63397088,412538.19786798 955761.63397088,412538.19786798 732461.63397088,111638.19786798 732461.63397088))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180630_30_asc_175903_175928_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","30","06","2018","POLYGON((85215.3326418303 898243.886626548,85215.3326418303 1124303.88662655,386775.33264183 1124303.88662655,386775.33264183 898243.886626548,85215.3326418303 898243.886626548))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180712_30_asc_175748_175813_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","12","07","2018","POLYGON((167135.068772078 400142.726673282,167135.068772078 619472.726673282,465705.068772078 619472.726673282,465705.068772078 400142.726673282,167135.068772078 400142.726673282))"
"/data/Sentinel1/RFI_masked_images/S1B_20180712_30_asc_175813_175838_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","12","07","2018","POLYGON((139290.73230653 566388.752951984,139290.73230653 787498.752951984,438800.73230653 787498.752951984,438800.73230653 566388.752951984,139290.73230653 566388.752951984))"
"/data/Sentinel1/RFI_masked_images/processed_030719/S1B_20180712_30_asc_175838_175903_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","12","07","2018","POLYGON((111731.868632634 732443.431726245,111731.868632634 955743.431726245,412631.868632634 955743.431726245,412631.868632634 732443.431726245,111731.868632634 732443.431726245))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180712_30_asc_175903_175928_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","12","07","2018","POLYGON((85306.7439727939 898235.342287116,85306.7439727939 1124285.34228712,386866.743972794 1124285.34228712,386866.743972794 898235.342287116,85306.7439727939 898235.342287116))"
"/data/Sentinel1/RFI_masked_images/S1B_20180724_30_asc_175814_175839_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","24","07","2018","POLYGON((139157.123787474 566365.322458116,139157.123787474 787495.322458116,438677.123787474 787495.322458116,438677.123787474 566365.322458116,139157.123787474 566365.322458116))"
"/data/Sentinel1/RFI_masked_images/processed_030719/S1B_20180724_30_asc_175839_175904_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","24","07","2018","POLYGON((111600.707128294 732431.540757246,111600.707128294 955741.540757246,412500.707128294 955741.540757246,412500.707128294 732431.540757246,111600.707128294 732431.540757246))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180724_30_asc_175904_175929_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","24","07","2018","POLYGON((85177.512597607 898223.752855249,85177.512597607 1124283.75285525,386737.512597607 1124283.75285525,386737.512597607 898223.752855249,85177.512597607 898223.752855249))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180805_30_asc_175749_175814_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","05","08","2018","POLYGON((167098.586192888 400145.982343593,167098.586192888 619485.982343593,465658.586192888 619485.982343593,465658.586192888 400145.982343593,167098.586192888 400145.982343593))"
"/data/Sentinel1/RFI_masked_images/S1B_20180805_30_asc_175814_175839_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","05","08","2018","POLYGON((139250.139625994 566393.412619658,139250.139625994 787513.412619658,438760.139625994 787513.412619658,438760.139625994 566393.412619658,139250.139625994 566393.412619658))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180805_30_asc_175839_175904_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","05","08","2018","POLYGON((111687.169149419 732447.903138975,111687.169149419 955757.903138975,412597.169149419 955757.903138975,412597.169149419 732447.903138975,111687.169149419 732447.903138975))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20180805_30_asc_175904_175929_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","05","08","2018","POLYGON((85257.9537283671 898239.726675546,85257.9537283671 1124299.72667555,386827.953728367 1124299.72667555,386827.953728367 898239.726675546,85257.9537283671 898239.726675546))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180817_30_asc_175750_175815_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","17","08","2018","POLYGON((166918.84771774 400130.724045844,166918.84771774 619480.724045844,465488.84771774 619480.724045844,465488.84771774 400130.724045844,166918.84771774 400130.724045844))"
"/data/Sentinel1/RFI_masked_images/processed_030719/S1B_20180817_30_asc_175815_175840_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","17","08","2018","POLYGON((139067.777623635 566377.295316499,139067.777623635 787507.295316499,438597.777623635 787507.295316499,438597.777623635 566377.295316499,139067.777623635 566377.295316499))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180817_30_asc_175840_175905_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","17","08","2018","POLYGON((111514.031037163 732434.987421268,111514.031037163 955754.987421268,412424.031037163 955754.987421268,412424.031037163 732434.987421268,111514.031037163 732434.987421268))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180817_30_asc_175905_175930_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","17","08","2018","POLYGON((85088.4797847797 898226.123291588,85088.4797847797 1124296.12329159,386658.47978478 1124296.12329159,386658.47978478 898226.123291588,85088.4797847797 898226.123291588))"
"/data/Sentinel1/RFI_masked_images/S1B_20180829_30_asc_175816_175841_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","29","08","2018","POLYGON((139187.854647347 566384.225660547,139187.854647347 787504.225660547,438707.854647347 787504.225660547,438707.854647347 566384.225660547,139187.854647347 566384.225660547))"
"/data/Sentinel1/RFI_masked_images/processed_030719/S1B_20180829_30_asc_175841_175906_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","29","08","2018","POLYGON((111626.630119726 732440.872916479,111626.630119726 955750.872916479,412546.630119726 955750.872916479,412546.630119726 732440.872916479,111626.630119726 732440.872916479))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180829_30_asc_175906_175931_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","29","08","2018","POLYGON((85199.4741957944 898231.856252299,85199.4741957944 1124291.8562523,386769.474195794 1124291.8562523,386769.474195794 898231.856252299,85199.4741957944 898231.856252299))"
"/data/Sentinel1/RFI_masked_images/S1B_20180910_30_asc_175816_175841_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","10","09","2018","POLYGON((139236.438619652 566386.946783824,139236.438619652 787506.946783824,438746.438619652 787506.946783824,438746.438619652 566386.946783824,139236.438619652 566386.946783824))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180910_30_asc_175841_175906_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","10","09","2018","POLYGON((111679.00232791 732453.78382761,111679.00232791 955753.78382761,412589.00232791 955753.78382761,412589.00232791 732453.78382761,111679.00232791 732453.78382761))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180910_30_asc_175906_175931_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","10","09","2018","POLYGON((85255.2853599729 898243.994606683,85255.2853599729 1124293.99460668,386815.285359973 1124293.99460668,386815.285359973 898243.994606683,85255.2853599729 898243.994606683))"
"/data/Sentinel1/RFI_masked_images/S1B_20180922_30_asc_175817_175842_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","22","09","2018","POLYGON((139217.050218427 566390.821556789,139217.050218427 787520.821556789,438727.050218427 787520.821556789,438727.050218427 566390.821556789,139217.050218427 566390.821556789))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180922_30_asc_175842_175907_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","22","09","2018","POLYGON((111660.4547691 732457.616044135,111660.4547691 955757.616044135,412570.4547691 955757.616044135,412570.4547691 732457.616044135,111660.4547691 732457.616044135))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20181004_30_asc_175752_175817_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","04","10","2018","POLYGON((166874.491876358 400132.041535772,166874.491876358 619482.041535772,465474.491876358 619482.041535772,465474.491876358 400132.041535772,166874.491876358 400132.041535772))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20181004_30_asc_175817_175842_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","04","10","2018","POLYGON((139037.852456221 566369.428198986,139037.852456221 787509.428198986,438577.852456221 787509.428198986,438577.852456221 566369.428198986,139037.852456221 566369.428198986))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20181004_30_asc_175842_175907_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","04","10","2018","POLYGON((111469.058686635 732434.595728833,111469.058686635 955754.595728833,412409.058686635 955754.595728833,412409.058686635 732434.595728833,111469.058686635 732434.595728833))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20181016_30_asc_175752_175817_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","16","10","2018","POLYGON((166825.151790764 400110.408502911,166825.151790764 619470.408502911,465435.151790764 619470.408502911,465435.151790764 400110.408502911,166825.151790764 400110.408502911))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20181016_30_asc_175817_175842_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","16","10","2018","POLYGON((138987.304211624 566357.858050123,138987.304211624 787497.858050123,438537.304211624 787497.858050123,438537.304211624 566357.858050123,138987.304211624 566357.858050123))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20181016_30_asc_175842_175907_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","16","10","2018","POLYGON((111416.795750176 732414.863855239,111416.795750176 955744.863855239,412376.795750176 955744.863855239,412376.795750176 732414.863855239,111416.795750176 732414.863855239))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20181016_30_asc_175907_175932_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","16","10","2018","POLYGON((84989.6517508525 898196.199894523,84989.6517508525 1124286.19989452,386589.651750852 1124286.19989452,386589.651750852 898196.199894523,84989.6517508525 898196.199894523))"
"/data/Sentinel1/RFI_masked_images/processed_080719/S1B_20181028_30_asc_175817_175842_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","28","10","2018","POLYGON((139011.548078419 566353.908851348,139011.548078419 787493.908851348,438581.548078419 787493.908851348,438581.548078419 566353.908851348,139011.548078419 566353.908851348))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20181028_30_asc_175842_175907_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","28","10","2018","POLYGON((111442.330220707 732408.897028839,111442.330220707 955738.897028839,412412.330220707 955738.897028839,412412.330220707 732408.897028839,111442.330220707 732408.897028839))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20181028_30_asc_175907_175932_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","28","10","2018","POLYGON((85016.797052015 898191.976012903,85016.797052015 1124281.9760129,386636.797052015 1124281.9760129,386636.797052015 898191.976012903,85016.797052015 898191.976012903))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180525_30_asc_175835_175900_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","25","05","2018","POLYGON((111563.563952446 732462.389914018,111563.563952446 955762.389914018,412473.563952446 955762.389914018,412473.563952446 732462.389914018,111563.563952446 732462.389914018))"
"/data/Sentinel1/jncc_supplied_images/images_from_jncc_250719/S1B_20180618_30_asc_175747_175812_DV_Gamma-0_GB_OSGB_RCTK_SpkRL.tif","18","06","2018","POLYGON((166983.366155143 400109.281818109,166983.366155143 619459.281818109,465553.366155143 619459.281818109,465553.366155143 400109.281818109,166983.366155143 400109.281818109))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180922_30_asc_175907_175932_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","22","09","2018","POLYGON((85234.8073752605 898238.964016407,85234.8073752605 1124298.96401641,386804.807375261 1124298.96401641,386804.807375261 898238.964016407,85234.8073752605 898238.964016407))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180618_30_asc_175902_175927_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","18","06","2018","POLYGON((85149.7707372657 898215.85686262,85149.7707372657 1124285.85686262,386729.770737266 1124285.85686262,386729.770737266 898215.85686262,85149.7707372657 898215.85686262))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180606_30_asc_175746_175811_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","06","06","2018","POLYGON((166979.646840772 400118.392650328,166979.646840772 619468.392650328,465559.646840772 619468.392650328,465559.646840772 400118.392650328,166979.646840772 400118.392650328))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180910_30_asc_175751_175816_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","10","09","2018","POLYGON((167082.412130403 400150.650492416,167082.412130403 619470.650492416,465652.412130403 619470.650492416,465652.412130403 400150.650492416,167082.412130403 400150.650492416))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180724_30_asc_175749_175814_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","24","07","2018","POLYGON((167002.422567251 400128.815244573,167002.422567251 619458.815244573,465572.422567251 619458.815244573,465572.422567251 400128.815244573,167002.422567251 400128.815244573))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20181028_30_asc_175752_175817_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","28","10","2018","POLYGON((166847.949228841 400104.619138951,166847.949228841 619464.619138951,465467.949228841 619464.619138951,465467.949228841 400104.619138951,166847.949228841 400104.619138951))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180525_30_asc_175810_175835_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","25","05","2018","POLYGON((139120.201539674 566395.114338507,139120.201539674 787525.114338507,438640.201539674 787525.114338507,438640.201539674 566395.114338507,139120.201539674 566395.114338507))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180501_30_asc_175744_175809_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","01","05","2018","POLYGON((167074.288541166 400134.644445227,167074.288541166 619464.644445227,465634.288541166 619464.644445227,465634.288541166 400134.644445227,167074.288541166 400134.644445227))"
"/data/Sentinel1/RFI_masked_images/processed_290719/S1B_20180922_30_asc_175752_175817_DV_Gamma-0_GB_OSGB_RCTK_SpkRL_rfi_removed.tif","22","09","2018","POLYGON((167063.771086069 400144.709118294,167063.771086069 619484.709118294,465633.771086068 619484.709118294,465633.771086068 400144.709118294,167063.771086069 400144.709118294))"
